"","key","DAYS.SERVICED","ASSET.TYPE","STATUS","Minors","Adult","Middle_Age_Adult","Senior_Adult","Low_Density_Housing","Medium_Density_Housing","High_Density_Housing","Other_Types","Small_Households","Medium_Households","Large_Households"
"4313","Ward11",7,"WR2","Temporarily Removed",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4314","Ward3",7,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4315","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"4316","Ward1",5,"WR2","Temporarily Removed",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4317","Ward1",3,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4318","Ward13",7,"WR2","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4319","Ward3",5,"WR1","Temporarily Removed",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4320","Ward5",5,"WR1","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"4321","Ward15",7,"WR1","Temporarily Removed",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"4322","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4323","Ward12",7,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"4324","Ward15",4,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"4325","Ward10",7,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"4326","Ward25",4,"WR2","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"4327","Ward13",7,"WR1","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4328","Ward15",1,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"4329","Ward15",1,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"4330","Ward6",1,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4331","Ward10",7,"WR4","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"4332","Ward19",3,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4333","Ward15",5,"WR4","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"4334","Ward21",1,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"4335","Ward8",1,"WR1","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4336","Ward10",7,"WR1","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"4337","Ward12",5,"WR1","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"4338","Ward3",7,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4339","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4340","Ward2",1,"WR2","Temporarily Removed",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"4341","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4342","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"4343","Ward20",3,"WR4","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"4344","Ward2",5,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"4345","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4346","Ward8",5,"WR2","Temporarily Removed",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4347","Ward8",5,"WR2","Temporarily Removed",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4348","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4349","Ward8",7,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4350","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4351","Ward6",5,"WR1","Temporarily Removed",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4352","Ward8",5,"WR1","Temporarily Removed",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4353","Ward7",3,"WR2","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"4354","Ward5",5,"WR2","Temporarily Removed",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"4355","Ward5",5,"WR1","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"4356","Ward2",3,"WR1","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"4357","Ward2",3,"WR2","Temporarily Removed",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"4358","Ward4",5,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"4359","Ward4",5,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"4360","Ward8",5,"WR1","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4361","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4362","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4363","Ward2",1,"WR3","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"4364","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4365","Ward14",7,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"4366","Ward14",7,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"4367","Ward14",1,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"4368","Ward13",7,"WR1","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4369","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4370","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4371","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4372","Ward6",1,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4373","Ward13",5,"WR1","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4374","Ward11",5,"WR3","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4375","Ward13",7,"WR3","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4376","Ward4",5,"WR4","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"4377","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4378","Ward20",3,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"4379","Ward9",5,"WR3","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"4380","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"4381","Ward24",3,"WR1","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"4382","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"4383","Ward5",5,"WR1","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"4384","Ward18",5,"WR1","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"4385","Ward19",7,"WR4","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4386","Ward11",7,"WR3","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4387","Ward19",1,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4388","Ward13",7,"WR2","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4389","Ward16",1,"WR1","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"4390","Ward8",1,"WR1","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4391","Ward5",5,"WR2","Temporarily Removed",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"4392","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"4393","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"4394","Ward17",4,"WR1","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"4395","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"4396","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"4397","Ward16",3,"WR2","Temporarily Removed",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"4398","Ward4",5,"WR4","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"4399","Ward16",4,"WR2","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"4400","Ward24",3,"WR4","Temporarily Removed",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"4401","Ward16",1,"WR1","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"4402","Ward20",3,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"4403","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"4404","Ward13",5,"WR2","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4405","Ward13",7,"WR3","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4406","Ward9",1,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"4407","Ward1",3,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4408","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4409","Ward1",3,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4410","Ward7",5,"WR2","Temporarily Removed",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"4411","Ward12",5,"WR3","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"4412","Ward8",5,"WR3","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4413","Ward20",3,"WR3","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"4414","Ward15",5,"WR3","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"4415","Ward12",5,"WR2","Temporarily Removed",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"4416","Ward2",5,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"4417","Ward3",7,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4418","Ward18",1,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"4419","Ward18",5,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"4420","Ward19",7,"WR4","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4421","Ward19",7,"WR4","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4422","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"4423","Ward18",7,"WR1","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"4424","Ward7",3,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"4425","Ward17",4,"WR1","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"4426","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"4427","Ward18",4,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"4428","Ward19",7,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4429","Ward19",7,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4430","Ward19",7,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4431","Ward14",7,"WR4","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"4432","Ward18",4,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"4433","Ward18",5,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"4434","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4435","Ward13",7,"WR4","Temporarily Removed",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4436","Ward13",7,"WR2","Temporarily Removed",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4437","Ward11",7,"WR4","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4438","Ward13",7,"WR1","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4439","Ward10",1,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"4440","Ward10",1,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"4441","Ward9",1,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"4442","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4443","Ward22",1,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"4444","Ward23",1,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"4445","Ward19",7,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4446","Ward19",7,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4447","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"4448","Ward19",7,"WR4","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4449","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"4450","Ward18",7,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"4451","Ward15",5,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"4452","Ward16",4,"WR2","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"4453","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4454","Ward6",5,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4455","Ward7",5,"WR2","Temporarily Removed",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"4456","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4457","Ward2",5,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"4458","Ward5",5,"WR1","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"4459","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"4460","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4461","Ward10",7,"WR3","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"4462","Ward11",7,"WR4","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4463","Ward10",7,"WR2","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"4464","Ward8",1,"WR1","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4465","Ward11",7,"WR3","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4466","Ward16",1,"WR2","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"4467","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4468","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4469","Ward6",5,"WR1","Temporarily Removed",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4470","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"4471","Ward18",1,"WR1","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"4472","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4473","Ward9",1,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"4474","Ward19",1,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"4475","Ward16",4,"WR1","Temporarily Removed",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"4476","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4477","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4478","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4479","Ward3",7,"WR2","Temporarily Removed",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4480","Ward9",1,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"4481","Ward7",3,"WR1","Temporarily Removed",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"4482","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"4483","Ward25",1,"WR1","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"4484","Ward4",1,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"4485","Ward4",5,"WR2","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"4486","Ward4",7,"WR1","Temporarily Removed",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"4487","Ward4",5,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"4488","Ward12",5,"WR1","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"4489","Ward11",7,"WR2","Temporarily Removed",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"4490","Ward25",4,"WR2","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"4491","Ward3",1,"WR3","Temporarily Removed",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4492","Ward3",5,"WR3","Temporarily Removed",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4493","Ward14",1,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"4494","Ward1",5,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4495","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4496","Ward13",7,"WR2","Temporarily Removed",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"4497","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4498","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4499","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4500","Ward1",3,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4501","Ward12",1,"WR1","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"4502","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"4503","Ward15",4,"WR3","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"4504","Ward6",5,"WR4","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"4505","Ward7",3,"WR4","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"4506","Ward3",5,"WR4","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4507","Ward20",7,"WR4","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"4508","Ward3",7,"WR4","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"4509","Ward1",3,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"4510","Ward15",4,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"4511","Ward24",4,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"4512","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"4513","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
